00DS30,01-03-2020,1492.37,1493.67,1458.16,1474.68,45617000
00DS30,02-03-2020,1474.68,1486.61,1464.44,1479.72,41974280
00DS30,03-03-2020,1479.72,1497.26,1479.72,1485.17,60906740
00DS30,04-03-2020,1485.17,1496.66,1467.48,1470.11,51066850
00DS30,05-03-2020,1470.11,1474.65,1459.11,1462.25,41513890
00DS30,08-03-2020,1462.25,1465.34,1431.7,1435,42892800
00DS30,09-03-2020,1435,1435,1343.14,1346.11,49935030
00DS30,10-03-2020,1346.11,1393.38,1344.7,1390.16,32833500
00DS30,11-03-2020,1390.16,1422.56,1390.16,1413.61,42251160
00DS30,12-03-2020,1413.61,1416.59,1372.69,1381.59,40942270
00DS30,15-03-2020,1381.59,1381.59,1308.21,1333.28,37369350
00DS30,16-03-2020,1333.28,1348.78,1260.27,1265.07,40663950
00DS30,18-03-2020,1265.07,1298.78,1196.13,1203.43,42903400
00DS30,19-03-2020,1203.43,1326.13,1203.43,1325.81,4912160
00DS30,22-03-2020,1325.81,1329.56,1320.33,1321.6,14583270
00DS30,23-03-2020,1321.6,1325.4,1320.22,1323.81,25430180
00DS30,24-03-2020,1323.81,1327.6,1321.52,1323.78,13954200
00DS30,25-03-2020,1323.78,1332.82,1323.11,1330.83,34813870
00DSES,01-03-2020,1044.91,1046.23,1015.53,1028.68,45617000
00DSES,02-03-2020,1028.68,1037.79,1022.87,1030.16,41974280
00DSES,03-03-2020,1030.16,1045.92,1030.16,1038.08,60906740
00DSES,04-03-2020,1038.08,1047.14,1021.82,1023.6,51066850
00DSES,05-03-2020,1023.6,1027.9,1015.05,1015.93,41513890
00DSES,08-03-2020,1015.93,1017.84,996.41,999.07,42892800
00DSES,09-03-2020,999.07,999.07,926.19,929.27,49935030
00DSES,10-03-2020,929.27,964.35,926.87,960.41,32833500
00DSES,11-03-2020,960.41,984.91,960.41,979.55,42251160
00DSES,12-03-2020,979.55,982.21,952.32,957.79,40942270
00DSES,15-03-2020,957.79,957.79,905.82,926.41,37369350
00DSES,16-03-2020,926.41,938.03,868.99,874.06,40663950
00DSES,18-03-2020,874.06,902.74,829.03,834.78,42903400
